postal_code,departement,nb_departements,nb_communes,population_2009,menages_2009,naissances_2011,deces_2011,logements_2009,residencesprincipales_2009,residencessec_2009,logvacants_2009,residencesprincipales_proprietaire_2009,ffiscaux_2009,ffiscaux_imposables_2009,revenufiscalmedianmoyen_2010,emploi_2009,population_1564_2009,chomage_1564_2009,actifs_1564_2009,ets_2010,ets_agri_2010,ets_indus_2010,ets_construc_2010,ets_comm_plus_services_2010,ets_comm_2010,ets_admin_2010,ets_service_2010,ets_1_9_2010,ets_10plus_2010
10280,10,1,3,1997,806.65981482628308,21,13,891.19275074282598,806.65981482628308,22.931892697466491,61.601043219076018,602.13569062701094,1111,628,19374.333333333332,681.4594482701699,1303.830001125192,79.132747082847501,973.47811102446008,168,43,15,17,68,25,25,43,48,10
10360,10,1,6,1407.9999999999991,663.46919911893963,15,13,971.92117228041195,663.46919911893963,182.98720627936055,125.4647668821123,494.39061134991158,831,473,27799.700000000001,628.10468910239888,876.03216379415869,48.278360237783161,648.56773428178076,391,267,20,17,62,18,25,44,115,5
10440,10,1,2,3785.0000000000091,1522.233995655213,34,33,1566.969291521998,1522.233995655213,6.6156323010917299,38.119663565693955,1324.7891565109201,1967,1375,23078,1134.2330531540479,2429.6225999575422,107.9476877485496,1668.5453837522509,260,34,22,38,136,37,30,99,74,22
11100,11,1,3,53265,25459.224871895058,655,554,33345.746567468181,25459.224871895058,5490.57284951782,2395.9488460552639,12126.212874042401,31776,14190,16297.666666666666,28588.832772327944,33212.969416296524,3843.2093908364732,22160.994971132794,6409,387,301,642,4119,1453,960,2666,1821,471
11190,11,1,18,3640.9999999999991,1685.8880598053215,28,46,2574.2172092438759,1685.8880598053215,666.25819221536483,222.07095722319065,1195.7566868468882,1911,736,14555.5,1093.713387674552,2160.3081617015632,241.78131765440708,1446.7505057555745,553,163,51,40,218,62,81,156,113,15
11270,11,1,15,2550.0000000000005,1003.1027955607392,17,30,1341.7085937183278,1003.1027955607392,221.16918031854829,117.43661783903997,780.0124141734733,1439,505,15499.857142857143,626.42962107464552,1572.3233420653864,122.3484436102663,1135.6667475360912,400,183,20,44,112,33,41,79,72,6
11360,11,1,10,2504.0000000000005,1145.023454974785,17,32,1943.7921705463498,1145.023454974785,657.70988194136203,141.05883363020209,852.59161811180297,1451,476,13389.3125,664.57812084325906,1470.3737881467728,152.70332549155998,977.66440636069069,534,332,16,36,106,35,44,71,72,9
11440,11,1,1,997,435,9,13,645,435,148,62,342,607,293,16792,168.44039647217602,605,49,391,179,86,8,12,56,21,17,35,28,1
11580,11,1,7,717.00000000000102,344.96661614942479,4,9,603.12362163564899,344.96661614942479,213.24794589566679,44.909059590557213,262.87514305185181,348,138,16202,175.52478819000677,420.02971101771266,41.134233693108676,286.39221366714588,123,56,7,10,33,8,17,25,19,2
12100,12,1,5,25543,12127.724168863306,250,275,14518.826305362525,12127.724168863306,1000.5148838359243,1390.5872526632841,7296.688354999972,15496,7371,16996,10488.660502328443,15257.980977993073,1279.0830529018642,11043.257243416563,2562,110,167,234,1626,524,425,1102,773,183
12190,12,1,4,2215.9999999999982,989.80723845398097,17,24,1538.5793242593411,989.80723845398097,463.72485573128893,85.047230074070555,799.01216466841709,1187,466,14918.625,662.96898355902761,1229.3977870579351,50.924377998415807,886.69167861493611,391,204,32,43,85,20,27,65,59,3
12270,12,1,5,2922.9999999999991,1315.260610603566,21,50,2398.6837764953029,1315.260610603566,901.85235733204627,181.57080855969051,1011.033275556601,1676,588,13764,864.84296855831724,1612.3137921228572,119.82722745130039,1131.72739620373,573,254,49,53,168,49,49,119,80,7
12360,12,1,10,2162.9999999999995,989.87520954603247,18,34,2204.9864715881272,989.87520954603247,1058.7039665777663,156.40729546432777,739.28303003992096,1209,446,14214.875,704.04845738816937,1258.2382390397631,75.723348460246626,875.25934120062857,378,120,38,33,134,41,53,93,78,12
12440,12,1,3,1495,667.56795014809359,6,26,1067.0326638631402,667.56795014809359,302.01731025299603,97.447403462050701,574.58303633862272,867,281,13387,325.64225264886488,766.37075733455822,46.946473717697792,517.59985277485146,296,154,33,27,62,17,20,45,30,3
12520,12,1,4,2124.0000000000018,875.39205866529392,23,13,1198.135259073021,875.39205866529392,243.1744415739675,79.56875883375919,696.92515219225504,1192,584,17328.25,660.25198740689541,1354.3209058454552,74.957441334087491,1021.8269144151391,221,55,17,32,82,17,35,65,41,7
12640,12,1,2,1368,543.31963765593309,18,22,802.29386446005708,543.31963765593309,201.86597938144399,57.108247422680499,404.56765889983308,773,375,17544.5,287.45397147685929,822.49572195868404,46.516208026350895,620.39898171103005,160,55,11,14,63,10,17,53,24,5
13002,13,1,1,25113,11849.8967154904,449,201,14599.125757338801,11849.8967154904,203.64883253158902,2545.5802093167904,2955.4173438211301,15011,5242,9803,16462.939165507501,16657.363745053299,3200.69704177721,10877.847182060001,3454,18,136,236,2688,708,376,1980,949,314
13010,13,1,1,52078,23332.285619032198,705,421,25028.139931666501,23332.285619032198,154.01892932002599,1541.8353833142398,10604.2677865532,30037,15388,17396,21622.370920871497,33641.262629645702,3260.3547761948903,23153.055427986499,3576,9,146,429,2233,752,759,1481,835,230
13090,13,1,1,141895,68916.520650328399,1532,1063,77891.805647669404,68916.520650328399,3125.4267020166003,5849.8582953243904,26251.100190080801,81268,47635,21491,85629.0236742259,98436.704041553094,7799.7709242886604,64238.240689096201,19776,337,957,1349,13874,3555,3259,10319,5012,1493
13113,13,1,1,1739,699.59742066915305,28,15,764.07922744456107,699.59742066915305,33.248431618569796,31.233375156838299,529.69518993521604,947,603,23013,805.48114216408806,1106.36404673775,58.966416910453496,781.55095856993205,151,22,13,14,80,29,22,51,34,15
13124,13,1,1,5375,1959,64,30,2090,1959,45,86,1593,2904,1810,23187.5,944.20490335877207,3700,233,2682,419,7,37,83,224,62,68,162,91,21
13180,13,1,1,9127,3441,116,68,3613,3441,17,155,2501,5523,3014,19678,1945.5908971237902,6359,498,4507,723,34,64,131,401,139,93,262,196,42
13260,13,1,1,7758,3735.8054104735402,69,95,5753.660498767731,3735.8054104735402,1709.8820199315301,307.97306836266705,2051.4862677803003,5026,3093,24351,2686.2501744318101,4784.0980075622492,346.09426033457299,3407.4161215213903,1110,25,43,58,854,242,130,612,312,29
13350,13,1,1,2411,950.99999994189204,34,25,1049.8305084164701,950.99999994189204,38.322033898305193,60.508474576271396,590.933341220952,1364,641,17166,334.343220299785,1492.5025603912002,109.547704699758,1086.0252639214,194,31,11,22,105,33,25,72,41,6
13430,13,1,1,6424,2682,75,48,3212,2682,308,222,1785,3830,2251,21364,1106.5794240286102,4235,308,3079,612,103,31,66,335,92,77,243,142,17
13510,13,1,1,7607,3133.9999999998404,84,56,3353.51449487539,3133.9999999998404,77.958418740848998,141.55607613469999,2094.7404869535299,4188,2788,27495,1988.7288029346701,5003.5838414055297,286.16404068928699,3560.4852873871901,992,60,55,120,614,175,143,439,232,52
13590,13,1,1,5254.99999999998,1981.00000000002,45,38,2090.06743185081,1981.00000000002,41.549497847919596,67.51793400286941,1351.1648273427702,2797,1720,22788,1736.7891638058902,3562.4705658055905,195.43090570645299,2518.6124373779198,703,30,59,106,437,111,71,326,191,54
13670,13,1,2,3983.9999999999905,1572.2196002259759,43,35,1728.814908208157,1572.2196002259759,55.309709870809648,101.2855981113694,988.55437563019018,2206,1009,17185,1362.5698179055532,2579.1196385049088,273.68720727125333,1892.768278169928,527,114,54,66,256,101,37,155,111,36
13750,13,1,1,2816.00000000001,1103,40,20,1241.3430830039601,1103,52.652964426877702,85.690118577075395,705.60659985167899,1574,808,17206,1365.10143973557,1792.92721439192,130.51330962573903,1247.4920481880301,331,45,28,40,196,89,22,107,92,30
13821,13,1,1,6335.00000000001,2554.3251417337801,64,70,2679.8209016815904,2554.3251417337801,11.857867081683299,113.63789286613199,1531.5920029408801,3622,2043,20057,1851.6829999978399,3997.7967676003905,345.56281109885805,2896.8347790905705,602,4,35,78,380,131,105,249,172,38
13910,13,1,1,2283,920,32,30,1055,920,64,71,577,1387,681,17755,557.58360314860101,1468,116,1136,276,80,18,31,123,38,24,85,63,9
14000,14,1,1,109312,57870.710198050299,1240,914,61736.795060847704,57870.710198050299,658.07071750071304,3208.0141452966905,18368.845035785202,62821,32395,18112,73372.466465075413,77356.135242717908,7610.239451824601,50213.193078295801,10418,42,401,444,7406,1782,2125,5624,3335,819
14120,14,1,1,9600,4320.97251557449,109,63,4631.99207619958,4320.97251557449,44.942132078552703,266.07742854653901,2050.4665409344502,5705,3063,17910,10428.708684672201,6511.0503775864699,664.10140814319504,4737.4804989685908,1203,9,57,79,976,396,82,580,359,184
14190,14,1,14,6463.0000000000009,2399.9826110761915,95,42,2577.3574743106979,2399.9826110761915,44.529137908636081,132.84572532586958,1952.8091428015387,3377,1844,18288.791666666668,749.27970256919809,4195.6179829182256,288.41344394661297,3187.219186077517,392,114,27,60,142,44,49,98,106,8
14270,14,1,12,9328.9999999999982,3696.2722018312652,145,90,4105.8206346298639,3696.2722018312652,189.96800448285643,219.58042831573653,2349.8685880563976,5047,2306,17834.458333333332,2204.2214392136384,5843.8524105407505,408.29572628228618,4240.5397970463027,606,167,33,75,248,86,83,162,141,23
14360,14,1,1,4836,2523.99999999998,34,87,8201.2516719464984,2523.99999999998,5297.9655051038499,379.28616684266206,1171.1611429136801,3607,1675,17014,2708.6692972268202,2820.9043172504603,268.73533486306297,2025.9673007844999,810,39,25,56,601,190,89,411,274,38
14440,14,1,4,6680.0000000000036,2516.0458147470508,68,51,2693.1864326965942,2516.0458147470508,83.044236864938256,94.096381084606094,1744.5871275060906,3492,2174,23456.75,2219.3478347247069,4512.3662551291554,212.9730717132318,3267.3684418281746,532,47,40,74,291,71,80,220,145,37
14520,14,1,3,3144.0000000000009,1421.5277903440372,32,24,2045.9248383638062,1421.5277903440372,483.64250449343638,140.75454352633272,858.87335898343213,1858,964,18099,1168.2569543446343,1951.3717353232321,164.2166029893265,1371.8073599957011,321,72,20,18,181,56,30,125,85,20
14620,14,1,9,1846.0000000000009,713.00403173112466,23,17,893.4826774427446,713.00403173112466,114.48005105186782,65.99859465975122,599.26132053209915,1026,450,16569.400000000001,295.36650901231417,1168.4696206496922,70.098053473388518,865.74093559970231,201,99,16,15,53,15,18,38,33,3
14710,14,1,19,4019.9999999999968,1665.7933297815596,48,47,2672.9177182382005,1665.7933297815596,837.90407188263316,169.22031657400765,1228.3435840624841,2321,1060,17094.5,981.31397339867772,2463.5594693096864,156.10720147163465,1716.085078480374,488,198,19,34,188,48,49,140,99,14
14800,14,1,8,11019.999999999996,5340.7445068586276,76,148,14773.489977922316,5340.7445068586276,8680.542462525973,752.20300853772551,2839.7194008362039,7190,4066,21144.857142857141,7275.2067802267675,6489.8879348298851,506.55880401367955,4664.8636440541086,1851,89,61,135,1370,482,196,888,663,117
14920,14,1,1,1942.00000000001,752.29826650004406,17,10,798.09510027313104,752.29826650004406,17.402796833773095,28.394036939313999,609.05105996275199,940,710,29427,213.244049676494,1247.1522527197799,66.114095324904,871.50398382828007,114,10,6,8,72,21,18,51,19,2
15000,15,1,2,30144,14943.611587770029,273,400,17565.70601547783,14943.611587770029,595.97215007677107,2026.1222776309678,7177.7387594424063,18698,9765,19259.5,22320.820217882752,19601.432514996206,1501.1178508573641,13766.466462848166,3309,71,175,262,2216,724,585,1492,1131,371
15170,15,1,11,3510.9999999999991,1536.5323294834648,34,33,2408.5349638868147,1536.5323294834648,602.91289974745303,269.08973465589594,1174.8929755994752,2138,746,14211.722222222223,995.47605847785405,2172.5146997874726,119.76168683714259,1588.9418242106103,511,274,36,28,139,44,34,95,72,9
15260,15,1,3,1639,724.68710701484929,14,17,1208.400190543342,724.68710701484929,349.02847300003339,134.68461052845942,557.60346134152621,958,360,15058.666666666666,390.60016870161155,982.70658474142294,56.599754224270391,738.57290322580616,243,132,13,18,59,15,21,44,45,3
15380,15,1,5,1361,641.7017525906075,8,22,1301.354392173155,641.7017525906075,568.64138713034561,91.011252452203877,511.43964457562151,807,266,14003.333333333334,322.51182697993471,778.04343296214188,35.363447397363863,552.24622085030387,220,131,7,15,56,14,11,42,36,1
16000,16,1,1,42242,21916.488370527699,533,373,25462.3750241567,21916.488370527699,382.77228384774997,3163.1143697812804,8352.8392433691915,25540,11740,16309,28353.940030783702,27971.598393909899,3768.4809029800999,19684.044022730701,4511,16,226,254,3268,1142,747,2126,1402,363
16170,16,1,15,6903.9999999999964,2914.7136815979857,69,94,3480.5457323762289,2914.7136815979857,262.21037612469075,303.62167465355537,2263.4648521233103,4082,1807,16690.833333333332,2063.7692566724854,4166.4242811238519,290.12305773854644,3002.3472973452381,821,344,40,71,285,90,81,195,220,27
16260,16,1,6,4822.0000000000018,2148.4373031320774,49,58,2672.7970209591749,2148.4373031320774,253.969121335849,270.39059649124903,1544.2390761397144,2754,1088,15351.4,1622.7427851073551,2847.8586293721837,247.73357718298902,1953.1695155358607,466,123,32,52,205,73,54,132,125,28
16350,16,1,8,2218.0000000000032,1041.1984563359561,18,44,1543.7066856517474,1041.1984563359561,280.91690407941354,221.59132523637865,824.84654861576894,1367,476,13711.333333333334,677.8377895544578,1249.0643221549024,81.582956358170335,770.43367797815313,260,99,14,41,78,24,28,54,46,12
16430,16,1,3,7420.00000000001,3029.0766313452928,68,51,3236.8286097477985,3029.0766313452928,79.752253282861204,127.99972511964648,2579.2100947244821,4112,2608,20547.333333333332,3405.5039720607092,4871.6061534956098,246.33094735251399,3642.1253492429469,716,76,46,90,444,236,60,208,242,78
16510,16,1,1,646.99999999999909,323.22326245665499,4,5,454.51807727147002,323.22326245665499,92.732701372701399,38.5621134421134,250.92332217029801,382,169,15776,143.565651552963,339.852693615303,23.391157151468501,228.404239686323,63,6,10,8,29,8,10,21,16,2
16720,16,1,1,1095,456,8,4,537,456,35,46,362,618,287,17082,184.57246575693401,674,49,473,113,34,11,19,39,14,10,25,27,1
17120,17,1,14,10839.000000000005,4715.5226419005985,107,146,6586.6266752235124,4715.5226419005985,1432.4227290176507,438.68130430526725,3643.3836613032145,6547,2768,15321,2381.8724254154404,6543.1534563273326,495.80906594794658,4520.4471334196624,1202,384,64,156,504,173,94,331,283,31
17150,17,1,14,6129.0000000000036,2731.2176822812189,54,97,3780.7349600281441,2731.2176822812189,628.15193927452674,421.36533847239684,2074.1165522065653,3561,1309,14607.75,1654.2319697785824,3664.9349748337213,307.06250087270303,2555.2695460770974,781,376,32,70,237,80,66,157,154,22
17230,17,1,6,12045,4840.4724409633836,162,117,5436.6198904674038,4840.4724409633836,243.90600402370649,352.24144548031222,3616.400299998113,6751,3632,18856.166666666668,3076.6933227181316,7603.5601013412788,611.78793220779698,5722.7980017188274,949,200,81,124,436,145,108,291,247,49
17320,17,1,3,8091,3525.5759835488507,77,100,4816.9013545362741,3525.5759835488507,909.07509293903604,382.25027804839021,2418.3089333554867,4946,2229,16597.666666666668,2600.3358242923191,4897.1626997506501,407.56628029268938,3411.3971480043024,867,188,60,89,432,156,98,276,223,49
17400,17,1,20,16473,7564.8437235428091,149,207,9461.7117255289504,7564.8437235428091,519.75969397279857,1377.1083080133392,4904.9992976113926,9928,4243,16569.549999999999,6681.1637011250659,9937.0461948174725,976.15254250095268,6968.4713331068006,1555,306,102,158,761,276,228,485,428,103
17480,17,1,1,3930.00000000001,1907.2496437762402,27,48,3386.2415350758301,1907.2496437762402,1297.3796195380301,181.61227176155899,1312.6778748897002,2601,1266,17639,1241.3082289800002,2305.6845831796404,212.9165422758,1626.02883758552,515,118,28,40,278,96,51,182,138,19
17560,17,1,1,3377,1592.9999999999902,30,44,2017.85245901638,1592.9999999999902,298.81967213114706,126.032786885246,1127.0787916264899,2101,899,16294,1174.9432316604202,1968.2919987484302,167.68170982448601,1338.3612575627301,381,149,18,28,159,63,27,96,116,18
17640,17,1,1,3835,1949.0564329465501,20,54,5870.6005077777409,1949.0564329465501,3815.0582827208905,106.485792110299,1397.28689286596,2611,1500,21034,1269.20664992348,2030.9154776099401,222.29564204685701,1239.8377406389702,418,12,22,56,282,102,46,180,128,20
17770,17,1,17,9686.0000000000146,4142.5080336491374,112,83,5007.8149113254758,4142.5080336491374,360.31670817074172,504.99016950559729,3189.24715439794,5519,2492,16171.5,2120.6813436343705,5965.2805311143275,428.8455614580551,4358.0244120890557,959,374,51,124,314,100,96,214,253,25
17920,17,1,1,2600.00000000001,1135,14,30,1532.0153846153901,1135,312.73846153846301,84.276923076923495,925.09721591008099,1537,907,20361,527.40503771417696,1601.3256319936402,97.752834311128098,1023.1019503936501,250,40,14,44,124,34,28,90,60,8
18150,18,1,6,5562.9999999999991,2463.655354778884,54,66,3074.4430671174064,2463.655354778884,288.4073919664873,322.38032037203391,1840.0466934074288,3280,1648,16770.900000000001,1267.3549616726386,3365.766245215751,300.81573844801579,2386.9057482136627,389,105,29,33,172,54,50,118,110,11
18240,18,1,7,6076.00000000001,2739.7569829859581,58,75,3631.3476846623762,2739.7569829859581,548.30611029628096,343.28459138013631,2026.4837174362201,3532,1836,18374.571428571428,2107.1368691878415,3787.962595087899,297.83762964116153,2649.3005570525088,425,115,38,49,169,49,54,120,114,25
18330,18,1,4,3108.0000000000018,1342.005241001551,25,28,1803.6598112390013,1342.005241001551,326.35911886359679,135.29545137385213,963.53983401251207,1768,974,19891,916.43722002087168,1962.2607070671572,109.64942953575849,1345.804316825011,265,55,11,25,135,33,39,102,77,11
